video_id,cvt_per_day,weighted_categorical_position,weighted_horizontal_poition,import_id,release_year,genres,imdb_votes,budget,boxoffice,imdb_rating,duration_in_mins,metacritic_score,awards,mpaa,star_category
367797,1009.992321,4,40,other,2008,"Action,Reality,Independent",1261,500000,0,2.099999905,87.10593333,0,no award,NotRated,0
275192,1009.987892,4,43,other,1972,Horror,499,0,0,2.700000048,78.61666667,0,no award,PG,0
11473,1009.864993,15,19,other,1940,"Comedy,Drama,Romance",43748,1500000,8551228,8,91.61666667,57,other award,PG,1.666666667
382774,1007.272635,14,15,mgm,1990,"Horror,Drama",229,0,0,5.199999809,104.1783667,0,other award,R,1
220980,1006.830425,4,44,other,2010,"Horror,Thriller",121,0,0,2.400000095,86.39765,0,no award,NotRated,0
380597,1006.807621,27,4,other,2000,"Adventure,Drama,Romance",6483,3000000,8551228,7.800000191,129.3293667,57,other award,R,1.666666667
368158,1006.207774,3,48,other,2016,Horror,181,0,0,4.099999905,109.14635,0,no award,NotRated,0
54899,1006.095265,6,18,other,1968,"Drama,Romance",1522,0,0,5.199999809,87.79071667,0,no award,R,1.666666667
12756,1005.60341,3,22,other,2005,"Romance,Comedy,Drama",428,3000000,0,6,93.52053333,0,no award,PG,0
12499,1005.203648,8,22,other,2006,"Documentary,Comedy,Romance",9,0,0,4.800000191,53.86666667,0,no award,NotRated,0
9386,1004.234118,14,15,other,1959,"Horror,Sci-Fi",30826,60000,8551228,4,77.47248333,57,no award,NotRated,1.666666667
314142,1002.843787,3,24,other,2012,"Thriller,Independent,Crime,Drama,Horror,Mystery",923,950000,0,5.199999809,85.44308197,55,other award,NotRated,1
229890,1002.350718,8,25,other,1946,"Mystery,Thriller",4169,0,0,7,58.21666667,0,no award,NotRated,1.7
378805,1001.466082,34,11,other,2013,"Drama,Romance,Kids & Family",40,180000,0,7.900000095,82.171,0,no award,NotRated,0
300284,999.5421318,6,40,other,2011,Documentary,13,0,0,6.400000095,54.93333333,0,no award,NotRated,0
17406,999.4756628,8,43,other,2011,"Drama,Horror,Sci-Fi,Thriller",613,10000,0,3.799999952,81.56666667,0,no award,NotRated,0
306837,999.383803,13,28,paramount,2002,"Drama,Documentary,War",20680,2000000,768045,7.699999809,110.6256833,90,other award,R,1
304982,999.1576525,7,36,other,2014,"Sci-Fi,Drama",44,0,0,5.400000095,83.41795,0,no award,PG-13,0
11998,999.1145222,8,42,other,1966,Western,345,0,0,6.300000191,113.2166667,0,no award,NotRated,0
320251,992.8425206,6,43,other,2011,Sci-Fi,678,150000,0,2,93.0444,0,no award,NotRated,0
367820,990.6265992,6,47,other,2007,"Action,Sci-Fi,Independent",4128,250000,8551228,1.700000048,86.4817,57,no award,PG-13,1.666666667
65288,990.4514497,9,22,other,2008,"Horror,Thriller,Drama,Music,Foreign/International,Mystery",4941,1500000,8551228,7.599999905,121.05,57,other award,NotRated,1.666666667
43687,990.0697683,4,37,other,2011,Drama,5733,1500000,8551228,8,124.8333333,57,other award,R,1.666666667
11968,988.6030975,10,42,other,1966,Western,5218,1500000,8551228,7.199999809,114.35,57,no award,R,1.5
178054,987.7422482,6,50,other,1998,"Thriller,Horror",799,2000000,0,2.799999952,100.0093,0,no award,R,1.925
15588,986.3571109,10,29,other,2011,"Documentary,Animation,Comedy",4393,1500000,8551228,7.800000191,102.66275,55,other award,R,1.666666667
300160,986.0595035,3,34,lionsgate,2002,Drama,1839,100000,59675,5.099999905,109.6,34,other award,R,3.144444444
376131,985.3641803,8,11,lionsgate,2000,Drama,16598,100000,490475,7.300000191,86.92241667,71,other award,R,2.711111111
367672,984.958057,3,36,other,2012,"Comedy,Independent",1569,0,0,3.099999905,87.62181667,0,no award,R,0
321241,983.3330046,5,44,other,2012,"Comedy,Horror",562,0,0,3.299999952,99.25435,0,no award,NotRated,0
364438,982.9435539,5,49,other,2016,Crime,120,0,0,3.900000095,85.98875,0,no award,NotRated,2
310147,981.8029423,4,42,mgm,1975,"Western,Romance,Comedy",1317,0,0,6.400000095,93.65915,0,no award,R,0
326250,981.1047715,6,24,other,1966,"Horror,Thriller",31385,19000,8551228,1.899999976,73.71498333,57,no award,NotRated,1.666666667
285102,978.9235938,6,30,other,2004,Documentary,81,0,0,4.099999905,64.51666667,0,no award,R,0
307873,978.0132629,16,56,paramount,2000,"Drama,Mystery,Romance,Sci-Fi,Thriller",2832,0,0,5.599999905,105.2827667,28,other award,PG-13,2.55
326238,977.760125,11,33,other,1975,"Sci-Fi,Adventure,Thriller,Comedy,Drama",13330,1500000,8551228,6.599999905,90.60118333,57,other award,R,2.25
300328,977.3511859,6,29,other,2013,"Adventure,Drama,Thriller",133,0,0,6.400000095,57.58333333,0,no award,NotRated,0
319698,975.8681032,8,30,other,2012,"Documentary,Animation",276,0,0,5.5,82.74786667,0,other award,NotRated,0
372428,974.9902685,5,43,other,2007,Comedy,8788,12000000,7001720,4.300000191,82.32831667,20,no award,PG-13,2.298809524
387308,973.6553726,6,31,other,2014,Fantasy,92,15000,0,5.099999905,80.00995,0,other award,NotRated,0
274631,971.8289042,6,36,other,2004,"Animation,Comedy,Kids & Family",12,0,0,7.5,45.12051667,0,no award,G,0
386450,971.521596,3,43,other,1988,"Comedy,Action",347,0,0,4.400000095,89.56813333,0,no award,R,0
327038,971.31736,2,15,other,2016,"Comedy,Independent,Drama",85,0,0,4.300000191,86.92658333,0,no award,NotRated,0
341523,971.1445924,8,42,other,2014,"Comedy,Romance,Fantasy",95,0,0,6.5,87.99521667,0,no award,NotRated,0
317302,970.2247533,5,47,other,2012,"Comedy,Independent,Mystery",7725,1500000,8551228,6.300000191,93.58698333,58,other award,NotRated,1
178077,969.7376049,7,35,other,1998,"Animation,Kids & Family,Musicals,Drama",42,0,0,5,49.65953333,0,no award,G,0
326901,969.5345298,4,37,lionsgate,2006,"Horror,Thriller",2212,0,0,6.300000191,69.3747,0,no award,NotRated,1
313887,964.1282059,8,38,lionsgate,1963,"Comedy,Romance,Drama,Sci-Fi,Fantasy",4466,1500000,8551228,7.5,98.64246667,82,BAFTA,NotRated,1.811111111
344523,964.1159155,5,32,other,1987,"Horror,Crime,Thriller,Action",432,85000,0,4.300000191,92.64672083,0,no award,R,0
311836,963.1238438,9,37,other,1949,"Comedy,Adventure",2919,0,0,6.5,76.01638333,0,no award,G,0
367811,962.2294916,4,50,other,2010,"Action,Mystery,Independent",1699,1000000,0,3.599999905,89.32968333,0,no award,PG-13,1
367813,961.9204921,4,23,other,2006,"Horror,Thriller,Independent",2032,1000000,0,2.299999952,91.10855,0,no award,R,0
349367,961.539981,5,23,other,2016,Documentary,0,250000,0,0,56.47253333,0,no award,NotRated,0
12682,960.2115725,3,35,other,2010,Horror,397,0,0,2.299999952,82.77381667,0,no award,NotRated,0
377066,959.4548308,5,32,other,2001,Horror,25829,1500000,8551228,6.699999809,94.38093333,66,other award,R,1.666666667
178049,958.4164873,5,37,other,1995,Documentary,581,0,0,6.599999905,111.6616167,0,other award,NotRated,0
180222,954.1647202,6,33,other,2004,Documentary,254,6000,0,4.199999809,91.88613333,0,no award,NotRated,0
367825,953.06469,3,25,other,2011,"Action,Horror,Independent",4512,1500000,8551228,4,87.39163333,57,no award,R,1.4625
290357,952.7923162,4,61,other,2013,"Drama,Horror,Mystery,Thriller",378,0,0,4.5,76.83333333,0,no award,NotRated,0
357451,952.4683449,5,23,other,2009,"Sci-Fi,Drama",2598,0,0,7.5,89.45595,0,no award,NotRated,0
183249,952.1823205,6,21,other,2009,Drama,6313,1500000,8551228,7.599999905,109.25,61,other award,NotRated,1.666666667
13022,951.4878082,4,27,other,2013,"Romance,Comedy,Drama",0,0,0,0,108.9166667,0,no award,NotRated,0
183672,950.8800806,10,8,other,2006,Drama,8695,1500000,8551228,8,109.80105,57,other award,NotRated,1.666666667
286031,948.7881053,6,45,other,2014,"Drama,Documentary,Independent,Mystery",0,0,0,0,59.18333333,0,no award,NotRated,0
285093,944.4188026,5,42,other,1993,"Action,Drama,Thriller",42,0,0,5.400000095,99.68333333,0,no award,NotRated,1
314061,944.212262,6,14,other,2013,"Documentary,Sport,Adventure,Drama,Action",362,0,0,7.699999809,95.4337,0,other award,NotRated,0
302693,943.13375,12,7,mgm,1982,"Documentary,Music",28538,1500000,8551228,8.300000191,86.1794,57,other award,NotRated,2
255764,942.2132046,9,31,other,1984,"Comedy,Horror",9,0,0,4.699999809,102.66835,0,no award,PG,0
392449,940.1029478,6,44,other,2017,"Thriller,Independent,Drama",182,0,0,3.099999905,87.76355,0,no award,NotRated,2
15585,939.1077718,6,43,other,2007,"Horror,Comedy",2670,1000000,0,5.699999809,91.28333333,0,other award,PG-13,1
12396,938.8912706,3,33,other,2010,"Drama,Foreign/International,LGBT",35,0,0,5.900000095,111.4166667,0,other award,NotRated,0
30838,936.6687743,9,22,other,2008,"Comedy,Drama,Musicals",1882,0,0,6.800000191,81.3,0,other award,NotRated,0
369860,935.821175,3,35,lionsgate,1998,"Romance,Drama",1402,0,0,7.099999905,93.66388333,0,other award,R,2
327212,935.3439438,6,20,other,2012,"Drama,Music,Romance",85,0,0,4.5,93.01948333,0,other award,NotRated,0
348927,933.4387483,3,52,lionsgate,2010,Horror,2535,0,0,5.699999809,95.57891225,0,other award,R,1
302164,931.1434491,3,34,mgm,1987,Drama,7534,10000000,486434,6.699999809,82.77183333,57,no award,PG,2.197222222
69806,930.3550887,3,31,other,2008,"Action,Adventure,Crime,Mystery",647,0,0,6.5,114.3929167,0,other award,PG-13,0
357449,929.1770643,2,31,other,2007,Horror,1489,0,0,4.900000095,82.80843333,0,no award,NotRated,2
367817,927.4440687,8,37,other,2002,"Sci-Fi,Action,Independent",629,0,0,4.099999905,100.2177833,0,no award,R,0
160844,926.8882946,6,59,other,2011,Thriller,494,0,0,3.099999905,84.1,0,no award,NotRated,0
304375,926.2575906,4,45,lionsgate,2012,Drama,2016,12000000,0,4.900000095,100.7,0,no award,R,2
286016,924.5608922,5,39,other,2014,"Drama,Documentary,Independent",0,0,0,0,59.6,0,no award,NotRated,0
376116,923.9838657,7,22,lionsgate,1965,"Comedy,Horror",3358,0,0,6.900000095,96.36421667,0,no award,NotRated,1.0625
367826,922.9092087,2,19,other,2013,"Action,Horror,Independent",1235,1000000,0,3.400000095,88.45808333,0,no award,NotRated,2.294444444
378804,922.7111744,32,16,other,2007,"Kids & Family,Sport",171,7900000,0,5.099999905,127.6663667,0,no award,NotRated,1
229879,922.0180541,12,23,other,1950,"Mystery,Drama",8329,1500000,8551228,7.400000095,83.4,57,other award,NotRated,1
305344,919.9621973,6,30,other,2006,Documentary,5,0,0,3,58.51666667,0,no award,NotRated,0
306926,918.4857872,5,43,mgm,1983,"Comedy,Mystery,Crime",4593,11000000,8551228,4.300000191,110.43555,57,no award,PG,1.933333333
326834,916.0153349,4,41,other,2012,Documentary,6,0,0,5.800000191,91.566,0,no award,NotRated,0
15659,914.0920996,8,27,other,2009,"Comedy,Romance,Drama,Music,Musicals",1510,0,0,6.099999905,90.76666667,0,other award,R,0
318234,913.906234,23,13,other,2005,Comedy,15,0,0,5.800000191,66.22493333,0,no award,PG,0
349346,913.8913655,4,32,other,2014,Horror,47,0,0,4.099999905,92.95119167,0,no award,NotRated,0
286169,913.4328135,17,18,other,1978,"Action,Adventure,Comedy",42,0,0,6.599999905,88.96666667,0,no award,NotRated,0
324822,912.4436306,3,47,other,2010,"Action,Thriller,War,Drama,Sci-Fi",738,3500000,0,2.900000095,92.44355,0,no award,R,1.4
57185,912.3426573,9,27,other,1930,"Drama,Documentary,War",1097,0,0,5.800000191,93.66666667,0,no award,PG,0
372338,911.3163357,8,41,other,2010,Documentary,557,0,0,7.300000191,87.80991667,0,other award,NotRated,0
199550,910.6728105,7,24,other,1932,"Drama,Romance,War",3751,800000,8551228,6.599999905,88.91666667,57,Oscar,PG,1.55
318032,910.0804898,16,28,other,1981,"Documentary,Music",2523,100000,0,7.699999809,100.3511167,0,other award,NotRated,1
30843,906.1281011,11,26,other,2010,"Horror,Thriller,Drama",5591,2500000,8109,7,129.95,74,other award,NotRated,1.666666667
322961,903.7085748,12,13,paramount,2014,"Comedy,Romance",2828,0,0,8,172.6351333,0,other award,NotRated,2.075
325077,903.1745508,4,41,other,2011,"Drama,Comedy",1244,0,0,5.699999809,84.16915,40,no award,PG-13,2
341539,902.9045239,10,45,other,2015,"Romance,Drama",606,0,0,7.599999905,81.42406667,0,other award,NotRated,0
30844,902.6869868,8,20,other,2010,"Thriller,Drama",5426,1500000,8551228,7.199999809,93.68333333,64,other award,NotRated,1.666666667
293106,902.0426586,5,37,other,2013,"Comedy,Drama,Romance",14,0,0,6,91.60866667,0,no award,NotRated,0
386257,901.6825083,5,37,other,2004,"Thriller,Crime",275,200000,0,3.200000048,90.16163333,0,other award,NotRated,0
269877,900.9640233,12,24,other,1982,"Adventure,Drama",24135,1500000,8551228,8.199999809,157.1,57,Golden Globe,PG,2
306835,900.2613778,11,59,paramount,1987,"Drama,Comedy,Romance",15475,3000000,3221568,7.300000191,99.77615,57,Golden Globe,R,2.444444444
367697,900.2253367,4,65,other,2012,"Horror,Thriller,Independent",1937,115000,0,3.900000095,89.21498333,0,no award,NotRated,1
367722,898.4697763,6,35,other,2014,"Action,Sci-Fi,Independent",2477,0,0,2.599999905,85.37435,0,no award,NotRated,1
312546,896.6210146,14,38,other,2012,Documentary,2605,0,0,7.5,93.03321667,0,no award,NotRated,0
286037,895.8512319,8,24,other,2014,"Thriller,Independent,Documentary,Drama",25,250000,0,3.700000048,82.88333333,0,no award,NotRated,0
65284,895.0083789,9,17,other,2007,"Horror,Thriller,Crime,Drama",7089,1500000,8551228,7.900000095,102.5166667,57,other award,NotRated,1.666666667
160823,894.8315373,4,44,other,2008,"Thriller,Drama",25,65000,0,7,83.80066667,0,no award,NotRated,0
300389,894.5814845,6,20,other,2011,Documentary,6,0,0,9.300000191,54.35,0,no award,NotRated,0
269874,894.158355,18,12,other,1978,"Action,Adventure,Fantasy",1764,4000000,0,5.900000095,97.10715,0,other award,R,2.683333333
7972,892.74965,5,45,other,2010,"Action,Adventure,Drama",201,0,0,5.5,85.38333333,0,no award,NotRated,2
372419,888.9266301,4,29,other,2011,Documentary,0,0,0,0,91.24631667,0,no award,PG,0
349330,888.5039521,3,45,other,2014,Romance,51,0,0,6.300000191,100.7039367,0,other award,PG-13,0
300999,888.3253344,5,31,lionsgate,2010,Documentary,748,0,0,6.900000095,88.1257,61,other award,PG,1
131689,887.5986092,9,44,other,2002,"Kids & Family,Fantasy,Sci-Fi",94,0,0,5.400000095,98.78333333,0,no award,PG,1.7
367646,887.114001,3,35,other,2010,"Action,Thriller,Independent",1050,0,0,2.5,89.72521667,0,no award,NotRated,1.5
326986,887.0721868,4,30,other,2012,"Documentary,Drama",368,0,0,6.199999809,89.98733333,0,other award,NotRated,0
183243,887.0667541,5,21,other,2005,"Drama,Independent,Comedy",403,0,0,7.199999809,103.0666667,0,other award,NotRated,0
43676,885.6922529,4,37,other,2006,Horror,218,0,0,4.400000095,99.4794,0,no award,R,0
339526,882.2581329,9,25,other,2005,Drama,771,0,0,6.699999809,97.54891667,63,other award,NotRated,0
382225,881.8236752,30,12,other,2015,"Documentary,Music",0,0,0,0,60.38698333,0,no award,NotRated,0
30836,881.18285,5,21,other,2007,"Drama,Foreign/International,Independent",1352,300000,109269,6.900000095,114.5666667,69,other award,NotRated,0
314037,881.0513679,12,44,other,2011,"Documentary,Independent",1967,0,0,7.5,100.6131667,57,other award,NotRated,0
30829,877.6954101,7,30,other,2007,"Drama,Comedy",2492,120000,16506,7.400000095,92.28333333,0,other award,NotRated,1
311917,877.196962,4,37,other,2010,Documentary,5,75000,0,7.199999809,52.19645,0,other award,NotRated,0
30832,875.0984594,11,18,other,2007,"Drama,Thriller",16933,1500000,3912,7.400000095,93.3,57,other award,NotRated,1.666666667
39667,875.0904635,6,38,other,2005,Documentary,0,0,0,0,74.83333333,0,no award,NotRated,0
269901,874.3597825,13,21,other,1942,"Comedy,War,Drama",20613,1500000,8551228,8.199999809,98.98333333,57,Oscar,PG,2
319932,873.9936091,3,42,other,2015,"Romance,Comedy",93,500000,0,6.699999809,96.74931667,0,other award,PG-13,0
322704,873.2657234,9,26,lionsgate,1962,"Action,Drama,Crime,Mystery,Comedy",57,0,0,3.5,90.43843333,0,no award,NotRated,1
255756,871.28745,9,32,other,1982,"Comedy,Horror",7,0,0,5.900000095,97.83155,0,no award,NotRated,0
15621,870.5660643,5,44,other,2008,"Drama,Sport",9310,1500000,8551228,7.300000191,109.6412,37,other award,PG-13,2.2
314044,870.1409637,8,25,other,2014,"Horror,Comedy",0,0,0,0,87.48066667,0,no award,NotRated,0
274153,870.006437,6,35,other,2011,"Drama,Comedy",13,0,0,5,85.05,0,no award,NotRated,1
358880,867.2022983,4,49,other,2013,"Drama,Romance,Independent",56,0,0,7.199999809,77.17937778,0,other award,NotRated,0
289620,867.1585837,4,22,other,2013,"Drama,Independent",44,0,0,7.099999905,96.98181667,0,no award,NotRated,1.425
367809,866.1817985,4,19,other,2012,"Horror,Action,Independent",1048,0,0,2.400000095,89.61538333,0,no award,NotRated,1.35
291990,866.0081379,4,49,other,2014,"Horror,Independent",89,0,0,4.599999905,75.5,0,no award,NotRated,0
314066,865.754745,3,34,other,2009,"Drama,Comedy,Foreign/International,Romance",10723,1500000,8551228,7.599999905,107.5700167,48,other award,NotRated,1
312849,863.2297859,3,27,other,1969,"Drama,Thriller,Action",74,0,0,4.800000191,83.9354,0,no award,R,0
268551,862.7482305,27,47,paramount,2004,"Documentary,Sci-Fi",986,0,0,6.400000095,93.15461667,0,no award,PG,1.333333333
343055,862.4316699,17,35,other,2007,Comedy,12,0,0,5.800000191,84.41822278,0,no award,NotRated,0
255765,861.9456873,12,30,other,2008,Comedy,139,0,0,6.800000191,57.85,0,no award,NotRated,0
286012,861.6440543,3,42,other,2014,"Horror,Independent",220,5000,0,3.599999905,91.9,0,no award,NotRated,0
65275,861.1246435,6,23,other,2008,"Drama,Comedy",1491,0,0,6.800000191,81.33333333,72,other award,NotRated,0
339386,860.3451168,9,31,other,2013,Documentary,1443,0,0,8.399999619,92.16426667,71,other award,NotRated,0
364441,860.1067724,34,21,other,2011,Kids & Family,334,0,0,6.300000191,80.00231667,0,no award,PG,0
343295,859.4138192,4,37,other,2015,Horror,98,0,0,2.5,78.88714167,0,no award,NotRated,0
378219,858.949393,7,24,other,2008,"Romance,Drama",18,0,0,4.400000095,89.63391667,0,no award,NotRated,0
305323,858.8595089,2,25,other,2014,"Comedy,Romance",225,0,0,5.300000191,120.65,0,other award,NotRated,0
317303,858.6497777,6,22,other,2013,"Documentary,Independent,Adventure,Drama,Kids & Family",43,0,0,5.099999905,76.1292,0,no award,PG,2.7
57205,858.4782049,3,26,other,1981,"Drama,Romance",216,0,0,6.699999809,98.85168333,0,no award,R,2
327417,857.3295351,7,35,other,2003,"Horror,Crime,Drama",9216,1500000,8551228,7.099999905,129.6207667,58,other award,R,1.666666667
286033,856.935956,4,43,other,2014,"Horror,Independent",112,100000,0,3.799999952,80.01666667,0,no award,NotRated,0
12380,856.5844966,9,44,other,2012,Documentary,20,0,0,3.5,80.31666667,0,no award,NotRated,0
312576,854.8254465,12,41,other,2010,"Documentary,Independent,Drama",289,0,0,7.5,87.91655,0,other award,NotRated,0
268902,854.5892468,9,23,other,1999,Documentary,8548,1500000,8551228,7.900000095,98.68563333,70,other award,NotRated,1.666666667
348097,854.000276,5,55,lionsgate,2012,"Comedy,Horror,Thriller",1083,0,0,4.800000191,86.7477255,43,other award,R,1.433333333
376094,853.4699218,6,17,lionsgate,1987,"Romance,Comedy",201,0,0,3.299999952,91.71888333,0,no award,NotRated,1.625
293093,853.4297001,3,28,other,2011,"Drama,Comedy",27,0,0,5.5,73.56666667,0,no award,NotRated,0
314074,853.2815853,4,46,other,2013,"Action,Horror,Drama,Sci-Fi",690,500000,0,3.700000048,84.51863333,0,no award,NotRated,0
30835,852.9210816,10,24,other,2010,"Kids & Family,Drama",1192,0,0,7.199999809,93.63333333,0,other award,NotRated,0
358072,849.1754754,4,49,other,2003,Action,1560,13500000,0,5.300000191,90.52393333,0,other award,R,1
283888,848.9743302,15,34,lionsgate,2004,"Anime,Action,Animation,Adventure",2798,0,0,7.300000191,52.64083333,0,no award,NotRated,1
318034,847.5818002,14,25,other,1998,"Documentary,Music",714,0,0,7.199999809,86.3538,77,other award,NotRated,0
221026,846.9071181,7,26,other,2001,"Drama,Romance",4701,1500000,8551228,7.800000191,116.1860833,57,other award,NotRated,1.666666667
290759,846.6680377,5,35,lionsgate,2006,"Kids & Family,Animation",9,0,0,7.599999905,47.53585,0,no award,G,2.025
376811,846.64,12,10,mgm,1998,"Drama,Romance",684,6000000,0,6.099999905,105.8715667,0,no award,R,2.75
307842,844.4143776,5,16,paramount,1986,"Action,Adventure,Drama,Thriller,Mystery",1788,4000000,4679650,5.900000095,103.6035833,0,no award,R,1.35
367821,844.1531759,6,37,other,2009,"Action,Sci-Fi,Independent",1436,0,0,2.200000048,85.96208333,0,no award,R,2
350694,843.1315211,3,50,other,2008,"Horror,Comedy",93,0,0,4.300000191,81.65,0,no award,NotRated,0
27122,842.6071351,12,27,other,2004,Documentary,3488,500000,0,4.900000095,80.02395,0,no award,NotRated,0
290651,842.2100948,4,37,other,2010,"Drama,Romance,Musicals",22,0,0,5.5,89.35586667,0,other award,NotRated,0
343294,842.0450435,10,39,other,2011,"Action,Adventure,Sci-Fi,Comedy,Horror",38,0,0,5.699999809,81.45150903,0,no award,NotRated,0
285120,841.2223087,7,34,other,2008,"Horror,Fantasy,Mystery",47,500000,0,3.5,89.3,0,no award,NotRated,0
283900,840.1157144,9,33,lionsgate,2009,"Anime,Animation,Independent,Sci-Fi,Action",1319,0,0,5.800000191,72.89311667,0,other award,NotRated,1
382208,840.0824469,32,14,other,2016,"Documentary,Music",0,0,0,0,77.90165,0,no award,NotRated,0
387165,839.670555,16,61,other,1974,"Action,Crime,Drama",2763,320000,51264,6.699999809,90.72226667,0,no award,R,1
285101,839.4044841,3,45,other,2005,Horror,180,500000,0,3.700000048,102.8333333,0,no award,R,0
363091,839.2742571,8,12,other,2014,"Documentary,Music",9008,1500000,8551228,7.5,97.46146667,83,BAFTA,NotRated,2.588888889
291986,838.625265,6,27,other,2013,"Documentary,Independent",190,0,0,8.800000191,89.96666667,0,no award,NotRated,0
327013,837.5506476,5,31,other,2015,"Documentary,Independent,Drama,Crime,Thriller",19,0,0,7.099999905,82.64661667,0,no award,NotRated,0
366216,836.1512821,7,22,other,2016,Thriller,0,0,0,0,66.53691667,0,no award,NotRated,0
302500,836.0279518,8,28,lionsgate,2001,Documentary,3075,0,0,7.099999905,107.5666667,75,other award,R,1
15663,835.9766733,5,28,other,2008,"Documentary,Crime",280,0,0,6.400000095,77.56666667,0,other award,R,0
372337,835.8646548,4,36,other,2015,"Action,Crime,Drama",102,0,0,4.400000095,106.3457333,0,no award,NotRated,0
371069,834.0785544,4,31,lionsgate,2014,Drama,2706,10000000,5550866,6.400000095,101.9283833,51,other award,PG-13,1.514285714
339518,833.4626534,15,27,other,2008,Drama,120,0,0,5.599999905,102.39745,0,other award,R,1
306892,830.4697977,16,59,paramount,2002,"Comedy,Romance",1345,5000000,446942,6,111.9585,58,other award,PG-13,2.222222222
9483,829.2074841,4,40,other,2008,Drama,84,0,0,6.300000191,94.91666667,0,other award,R,0
282523,828.9589616,20,27,other,1975,"Action,Drama",169,0,0,5.300000191,82.67511667,0,no award,R,0
306017,828.4915811,8,29,lionsgate,2011,"Documentary,Musicals",81,0,0,7.199999809,58.57088333,0,no award,NotRated,2
9338,826.6974176,7,34,other,1965,"Western,Action,Adventure",147,0,0,4.599999905,96.16666667,0,no award,NotRated,0
365925,826.2785796,3,24,other,1991,Comedy,30,0,0,8.5,29.87378333,0,no award,NotRated,1
329436,822.9150826,4,40,lionsgate,2001,"Comedy,Romance,Drama",2891,0,0,6.400000095,100.16245,0,other award,R,1.54
30839,821.6555652,5,21,other,2007,Documentary,425,0,0,7.699999809,85.46666667,0,other award,NotRated,0
325075,819.5080741,10,28,other,2011,"Documentary,Crime,Drama",4379,1000000,302886,5.900000095,90.85795,51,other award,R,1.666666667
290353,819.296701,5,29,other,2014,"Comedy,Drama,Romance",258,0,0,5.699999809,88.3084,0,other award,NotRated,0
305449,819.014113,24,45,paramount,2002,"Comedy,Drama,Romance",2247,0,0,7,106.9832333,60,other award,PG,1.4375
310502,818.0036765,6,28,other,2009,Documentary,1704,0,0,7.199999809,83.65686667,0,other award,NotRated,0
332941,817.4428333,8,40,lionsgate,2005,"Drama,Mystery,Thriller",3356,15500000,1181197,5.900000095,97.03991667,34,no award,R,1.576470588
378016,815.7401958,27,20,other,2013,Comedy,213,200000,0,2.400000095,96.22165,0,no award,PG-13,0
30846,815.4790586,6,19,other,2006,"Drama,Independent,Comedy",1333,0,0,6.900000095,100.5166667,0,other award,NotRated,0
15661,813.0283607,5,25,other,2009,"Documentary,Kids & Family",176,0,0,7.400000095,92.65,59,other award,PG,0
279390,812.2199112,18,23,other,2008,Comedy,7,100000,0,7.099999905,110.7333333,0,no award,NotRated,0
304978,811.7742382,7,29,other,1994,Documentary,10,0,0,5.699999809,51.3,0,no award,NotRated,1
275223,811.414368,11,33,other,1982,"Action,Drama",322,0,0,3,96.6,0,no award,R,0
9378,810.9142205,6,26,other,1939,"Crime,Drama,Mystery,Romance,Thriller",985,0,0,6.599999905,70.7,0,no award,NotRated,2
355184,807.0536675,33,26,other,2009,"Drama,Kids & Family",217,0,0,5.599999905,84.66666667,0,no award,NotRated,0
330577,806.8199002,6,27,other,2012,"Drama,Romance,Independent",201,10000,0,4.599999905,79.43499055,0,no award,NotRated,0
38624,806.5924457,7,29,other,2008,"Comedy,Independent,Drama",5484,500000,53971,6.900000095,70.8485,77,other award,NotRated,1.666666667
220941,806.2498543,4,6,other,1985,"Drama,Romance",99,0,0,4.599999905,86.67281667,0,no award,NotRated,2
117799,805.5196273,6,36,other,2002,"Drama,Kids & Family",505,24000,0,6.900000095,75.65435,71,other award,NotRated,0
345782,804.2961546,14,26,other,2000,"Anime,Action,Thriller,Animation,Drama,Fantasy",11614,1500000,8551228,7.5,101.9629722,59,other award,R,1.666666667
350691,800.2737608,4,32,other,2006,"Drama,Horror,Romance,Thriller",1397,350000,0,6.099999905,89.13333333,0,other award,NotRated,1
313890,799.2983374,4,49,lionsgate,2000,"Comedy,Sport,Drama",435,0,0,4.800000191,96.85873333,0,no award,PG,1
306819,798.5385749,12,35,paramount,1987,Drama,6792,27000000,7393346,6.800000191,143.0399667,57,Oscar,R,3.683333334
294859,796.7231858,12,22,other,1962,"Horror,Sci-Fi",4965,62000,8551228,4.099999905,70.13333333,57,no award,NotRated,1.666666667
392798,796.6555715,14,46,other,2002,"Action,Comedy,Crime",0,0,0,0,116.36565,0,other award,R,1
322717,796.3501113,4,31,other,2012,Documentary,80,0,0,6.5,81.57631667,0,other award,NotRated,0
345579,796.2592838,9,48,other,1990,"Sci-Fi,Action,Thriller",1298,0,0,2.599999905,87.2192,0,no award,R,1
333076,795.3314763,6,43,other,2012,"Thriller,Action,Adventure,Comedy",245,0,0,5,94.59155,0,no award,NotRated,0
12383,792.4265119,5,28,other,2011,Horror,30,0,0,3.099999905,86.07693333,0,no award,NotRated,0
286076,790.7105989,4,46,other,2014,"Comedy,Horror",446,150000,0,5.699999809,89.58333333,0,no award,NotRated,2.1
277796,790.6160715,4,39,other,2011,Documentary,0,0,0,0,119.5,0,no award,NotRated,0
305845,789.5639834,4,44,mgm,1989,"Drama,Documentary,Sport,War",1775,0,0,6.900000095,120.41225,0,no award,R,2.566666667
